Cuenta,Subcuenta,Objeto,Ordinal,Aporte nacional,Recursos propios,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,apropiaciones_constantes_2025
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - carbocol (de pensiones),4328476000.0,,4328476000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,040,2024,94.33962264150942,45881845.60000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones caja de crédito agrario industrial y minero (de pensiones),330151384000.0,,330151384000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,041,2024,94.33962264150942,3499604670.4000006
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones fonprenor (de pensiones),15092643000.0,,15092643000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,042,2024,94.33962264150942,159982015.8
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones superindustria y comercio (de pensiones),543206000.0,,543206000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,043,2024,94.33962264150942,5757983.600000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones supersociedades (de pensiones),14587225000.0,,14587225000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,044,2024,94.33962264150942,154624585.00000003
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional -pensiones cvc - epsa (de pensiones),33965644000.0,,33965644000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,045,2024,94.33962264150942,360035826.40000004
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional-pensiones fondo pasivo social empresa puertos de colombia (de pensiones),1033089110000.0,,1033089110000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,046,2024,94.33962264150942,10950744566.000002
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones fondo nacional de caminos vecinales (de pensiones),203904000.0,,203904000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,047,2024,94.33962264150942,2161382.4000000004
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones minercol ltda. en liquidación (de pensiones),8156119000.0,,8156119000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,048,2024,94.33962264150942,86454861.4
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones incora (de pensiones),77903021000.0,,77903021000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,049,2024,94.33962264150942,825772022.6000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones inurbe (de pensiones),504303000.0,,504303000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,050,2024,94.33962264150942,5345611.800000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones exfuncionarios iss (de pensiones),589389103000.0,,589389103000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,051,2024,94.33962264150942,6247524491.800001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones compañía de fomento cinematográfico - focine (de pensiones),247995000.0,,247995000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,052,2024,94.33962264150942,2628747.0000000005
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - compañía de informaciones audiovisuales (de pensiones),915711000.0,,915711000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,053,2024,94.33962264150942,9706536.600000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - caja de previsión social de comunicaciones - caprecom (de pensiones),28240076000.0,,28240076000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,054,2024,94.33962264150942,299344805.6
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - administración postal nacional - adpostal (de pensiones),123989273000.0,,123989273000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,055,2024,94.33962264150942,1314286293.8000002
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - instituto nacional de radio y televisión - inravisión (de pensiones),72451760000.0,,72451760000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,056,2024,94.33962264150942,767988656.0000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - ministerio de tecnologías de la información y comunicaciones (de pensiones),16215034000.0,,16215034000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,057,2024,94.33962264150942,171879360.40000004
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional -  empresa nacional de comunicaciones - telecom (de pensiones),1025218140000.0,,1025218140000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,058,2024,94.33962264150942,10867312284.000002
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - empresa de telecomunicaciones del tolima - teletolima (de pensiones),2637585000.0,,2637585000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,059,2024,94.33962264150942,27958401.000000004
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - empresa de telecomunicaciones del huila - telehuila (de pensiones),33860000.0,,33860000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,060,2024,94.33962264150942,358916.00000000006
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - empresa de telecomunicaciones de nariño - telenariño (de pensiones),4344159000.0,,4344159000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,061,2024,94.33962264150942,46048085.400000006
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - empresa de telecomunicaciones de cartagena - telecartagena (de pensiones),7321306000.0,,7321306000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,062,2024,94.33962264150942,77605843.60000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - empresa de telecomunicaciones de santa marta - telesantamarta (de pensiones),528611000.0,,528611000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,063,2024,94.33962264150942,5603276.600000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - empresa de telecomunicaciones de armenia - telearmenia (de pensiones),272871000.0,,272871000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,064,2024,94.33962264150942,2892432.6000000006
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - empresa de telecomunicaciones de calarca - telecalarca (de pensiones),9216000.0,,9216000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,065,2024,94.33962264150942,97689.6
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - mesadas pensionales inat (de pensiones),1814512000.0,,1814512000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,066,2024,94.33962264150942,19233827.200000003
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - mesadas pensionales - zonas francas (de pensiones),2231031000.0,,2231031000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,067,2024,94.33962264150942,23648928.6
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - mesadas pensionales - corporación financiera del transporte (ley 51/90) (de pensiones),7096544000.0,,7096544000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,068,2024,94.33962264150942,75223366.4
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - mesadas pensionales - corporación nacional del turismo (de pensiones),4644570000.0,,4644570000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,069,2024,94.33962264150942,49232442.00000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - mesadas pensionales - capresub (de pensiones),36430564000.0,,36430564000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,070,2024,94.33962264150942,386163978.40000004
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - mesadas pensionales - inea (de pensiones),955548000.0,,955548000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,071,2024,94.33962264150942,10128808.8
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - mesadas pensionales - intra (de pensiones),649857000.0,,649857000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,072,2024,94.33962264150942,6888484.200000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - mesadas pensionales - invias (de pensiones),3265544000.0,,3265544000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,073,2024,94.33962264150942,34614766.400000006
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - pensiones positiva s.a. (articulo 80 ley 1753 de 2015 plan nacional de desarrollo y decreto 1437 de 2015) (de pensiones),397147216000.0,,397147216000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,074,2024,94.33962264150942,4209760489.6000004
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - mesadas pensionales - corporación eléctrica de la costa atlántica s.a e.s.p corelca s.a e.s.p (de pensiones),102883000.0,,102883000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,075,2024,94.33962264150942,1090559.8
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - mesadas pensionales - promotora de vacaciones y recreación social - prosocial - liquidada (de pensiones),664352000.0,,664352000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,076,2024,94.33962264150942,7042131.200000001
